no_correlativo,year,dia,mes,departamento,origen,destino,hora_ingreso,hora_egreso,no_vuelo,operador,tipo_operacion,fecha,borrar,tipo_aeronave,puerta,matricula
200,2022,31,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
201,2022,4,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
202,2022,11,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,B757-200,R/N,HP-2010
203,2022,18,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,B757-200,2,
204,2022,25,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,B757-200,02,HP-1810
205,2022,5,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
206,2022,12,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
207,2022,19,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
208,2022,26,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
209,2022,6,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
210,2022,13,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
211,2022,20,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
212,2022,27,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
213,2022,7,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
214,2022,14,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
215,2022,21,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
216,2022,28,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
217,2022,8,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
218,2022,15,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
219,2022,22,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
220,2022,29,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
221,2022,9,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,B757-200,1,HP-1810
222,2022,16,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,B757-200,1,HP-1910
223,2022,23,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,B757-200,01,HP-2010
224,2022,30,3,CGO,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
254,2022,3,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
255,2022,10,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
256,2022,17,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
257,2022,24,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
258,2022,31,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
259,2022,4,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
260,2022,11,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
261,2022,18,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
262,2022,25,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
263,2022,5,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
264,2022,12,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
265,2022,19,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
266,2022,26,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
267,2022,6,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
268,2022,13,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
269,2022,20,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
270,2022,27,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
271,2022,7,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
272,2022,14,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
273,2022,21,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
274,2022,28,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
275,2022,8,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
276,2022,15,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
277,2022,22,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
278,2022,29,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
279,2022,9,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
280,2022,16,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
281,2022,23,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
282,2022,30,3,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
283,2022,7,3,CCO,MIA,MIA,01:30:00,03:20:00,352/353,UPS,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
284,2022,14,3,CCO,MIA,MIA,01:30:00,03:20:00,352/353,UPS,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
285,2022,21,3,CCO,MIA,MIA,01:30:00,03:20:00,352/353,UPS,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
286,2022,28,3,CCO,MIA,MIA,01:30:00,03:20:00,352/353,UPS,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
287,2022,7,3,CGO,MIA,MIA,01:30:00,03:20:00,352/353,UPS,TRANSITO,2022-03-03T00:00:00.0000000,False,B767-300,,N309UP
288,2022,14,3,CGO,MIA,MIA,01:30:00,03:20:00,352/353,UPS,TRANSITO,2022-03-03T00:00:00.0000000,False,B767-300,01,
289,2022,21,3,CGO,MIA,MIA,01:30:00,03:20:00,352/353,UPS,TRANSITO,2022-03-03T00:00:00.0000000,False,B767-300,01,
290,2022,28,3,CGO,MIA,MIA,01:30:00,03:20:00,352/353,UPS,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
291,2022,7,3,MANTO,MIA,MIA,01:30:00,03:20:00,352/353,UPS,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
292,2022,14,3,MANTO,MIA,MIA,01:30:00,03:20:00,352/353,UPS,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
293,2022,21,3,MANTO,MIA,MIA,01:30:00,03:20:00,352/353,UPS,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
294,2022,28,3,MANTO,MIA,MIA,01:30:00,03:20:00,352/353,UPS,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
295,2022,7,3,TALLER,MIA,MIA,01:30:00,03:20:00,352/353,UPS,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
296,2022,14,3,TALLER,MIA,MIA,01:30:00,03:20:00,352/353,UPS,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
297,2022,21,3,TALLER,MIA,MIA,01:30:00,03:20:00,352/353,UPS,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
298,2022,28,3,TALLER,MIA,MIA,01:30:00,03:20:00,352/353,UPS,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
299,2022,4,3,CCO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
300,2022,11,3,CCO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
301,2022,18,3,CCO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
302,2022,25,3,CCO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
303,2022,6,3,CCO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
304,2022,13,3,CCO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
305,2022,20,3,CCO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
306,2022,27,3,CCO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
307,2022,8,3,CCO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
308,2022,15,3,CCO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
309,2022,22,3,CCO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
310,2022,29,3,CCO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
311,2022,9,3,CCO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
312,2022,16,3,CCO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
313,2022,23,3,CCO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
314,2022,30,3,CCO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
315,2022,4,3,CGO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
316,2022,11,3,CGO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,B767-300,2,N536LA
317,2022,18,3,CGO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
318,2022,25,3,CGO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
319,2022,6,3,CGO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
320,2022,13,3,CGO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,B767-300,02 COMBEX,
321,2022,20,3,CGO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
322,2022,27,3,CGO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
323,2022,8,3,CGO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
324,2022,15,3,CGO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
325,2022,22,3,CGO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,B767-300,02,
326,2022,29,3,CGO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
327,2022,9,3,CGO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,B767-300,,N540LA
328,2022,16,3,CGO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
329,2022,23,3,CGO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
330,2022,30,3,CGO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
331,2022,4,3,MANTO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
332,2022,11,3,MANTO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
333,2022,18,3,MANTO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
334,2022,25,3,MANTO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
335,2022,6,3,MANTO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
336,2022,13,3,MANTO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
337,2022,20,3,MANTO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
338,2022,27,3,MANTO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
339,2022,8,3,MANTO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
340,2022,15,3,MANTO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
341,2022,22,3,MANTO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
342,2022,29,3,MANTO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
343,2022,9,3,MANTO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
344,2022,16,3,MANTO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
345,2022,23,3,MANTO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
346,2022,30,3,MANTO,,,,,1801/1801,LAN CARGO,,2022-03-03T00:00:00.0000000,False,,,
347,2022,3,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
348,2022,10,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
349,2022,17,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
350,2022,24,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
351,2022,31,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
352,2022,4,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
353,2022,11,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
354,2022,18,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
355,2022,25,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
356,2022,5,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
357,2022,12,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
358,2022,19,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
359,2022,26,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
360,2022,6,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
361,2022,13,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
362,2022,20,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
363,2022,27,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
364,2022,7,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
365,2022,14,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
366,2022,21,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
367,2022,28,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
368,2022,8,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
369,2022,15,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
370,2022,22,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
371,2022,29,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
372,2022,9,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
373,2022,16,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
374,2022,23,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
375,2022,30,3,CCO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
376,2022,3,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
377,2022,10,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
378,2022,17,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
379,2022,24,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
380,2022,31,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
381,2022,4,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
382,2022,11,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
383,2022,18,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
384,2022,25,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
385,2022,5,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
386,2022,12,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
387,2022,19,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
388,2022,26,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
389,2022,6,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
390,2022,13,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
391,2022,20,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
392,2022,27,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
393,2022,7,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
394,2022,14,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
395,2022,21,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
396,2022,28,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
397,2022,8,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
398,2022,15,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
399,2022,22,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
400,2022,29,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
401,2022,9,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
402,2022,16,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
403,2022,23,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
404,2022,30,3,MANTO,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
405,2022,3,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
406,2022,10,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,7,XA-ACC
407,2022,17,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,E-190,7,XA-AEL
408,2022,24,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,E-190,7,XA-AEI
409,2022,31,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,E-190,07,XA-AEH
410,2022,4,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
411,2022,11,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,E-190,07,XA-AEM
412,2022,18,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,E-190,7,XA-AEF
413,2022,25,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,E-190,07,XA-ACN
414,2022,5,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
415,2022,12,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,E-190,07,XA-ACI
416,2022,19,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,E-190,07,XA-ACE
417,2022,26,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,E-190,7,
418,2022,6,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,E-190,11,XA-ACE
419,2022,13,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,E-190,07,XA-AEE
420,2022,20,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,E-190,07,XA-AEE
421,2022,27,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,E-190,7,XA-ACJ
422,2022,7,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,E-190,07,XA-ACI
423,2022,14,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,E-190,07,XA-ACC
424,2022,21,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,E-190,07,XA-AEL
425,2022,28,3,PXS,MEX,MEX,16:35:00,17:35:00,678/679,AEROMEXICO,TRANSITO,2022-03-03T00:00:00.0000000,False,,,
